data,furnas,sao_simao,g_b_munhoz,passo_real,sobradinho,b_esperanca,tucurui,santo_antonio
1969-11-06,850.0,1662.0,608.0,108.0,1629.0,354.0,2358.0,4772.0
1969-11-07,810.0,1662.0,615.0,192.0,1661.0,368.0,2380.0,4567.0
1969-11-08,748.0,1699.0,673.0,325.0,1709.0,393.0,2445.0,4410.0
1969-11-09,766.0,1771.0,683.0,417.0,1767.0,413.0,2567.0,4283.0
1969-11-10,851.0,1632.0,752.0,409.0,1844.0,395.0,2681.0,4020.0
1969-11-11,1002.0,1638.0,737.0,324.0,1949.0,358.0,2728.0,4438.0
1969-11-12,1243.0,1668.0,720.0,199.0,2017.0,337.0,2739.0,4438.0
1969-11-13,1455.0,2563.0,714.0,158.0,2042.0,338.0,2751.0,4381.0
1969-11-14,1604.0,3665.0,736.0,122.0,2081.0,370.0,2763.0,4396.0
1969-11-15,1679.0,4576.0,789.0,124.0,2155.0,423.0,2763.0,4625.0
1969-11-16,1627.0,4312.0,872.0,115.0,2334.0,445.0,2763.0,5255.0
1969-11-17,1585.0,4997.0,944.0,102.0,2538.0,434.0,2810.0,6506.0
1969-11-18,1619.0,5449.0,1039.0,98.0,2722.0,425.0,2846.0,7826.0
1969-11-19,1694.0,5397.0,1130.0,93.0,2882.0,421.0,2906.0,8241.0
1969-11-20,1792.0,5510.0,1152.0,85.0,2990.0,400.0,2991.0,8279.0
1969-11-21,1839.0,5286.0,1156.0,82.0,3086.0,371.0,3077.0,8241.0
1969-11-22,1754.0,4149.0,1218.0,84.0,3161.0,348.0,3140.0,8184.0
1969-11-23,1593.0,3383.0,1308.0,109.0,3236.0,326.0,3203.0,8394.0
1969-11-24,1446.0,2816.0,1346.0,97.0,3370.0,315.0,3292.0,9119.0
1969-11-25,1364.0,2408.0,1350.0,88.0,3755.0,321.0,3462.0,9381.0
1969-11-26,1314.0,2097.0,1232.0,78.0,4169.0,329.0,3707.0,9605.0
1969-11-27,1211.0,1940.0,1178.0,66.0,4449.0,379.0,4106.0,9832.0
1969-11-28,1100.0,1826.0,1150.0,81.0,4616.0,431.0,4515.0,9873.0
1969-11-29,1025.0,1735.0,1135.0,113.0,4711.0,388.0,4688.0,9894.0
1969-11-30,985.0,1777.0,1105.0,99.0,4748.0,349.0,4721.0,9914.0
1969-12-01,1045.0,1742.0,1062.0,71.0,4715.0,340.0,4659.0,9687.0
1969-12-02,1140.0,1815.0,1029.0,85.0,4600.0,425.0,4597.0,9852.0
1969-12-03,1247.0,2131.0,966.0,70.0,4439.0,500.0,4457.0,10019.0
1969-12-04,1358.0,2487.0,851.0,67.0,4300.0,514.0,4275.0,10165.0
1969-12-05,1325.0,2487.0,789.0,63.0,4149.0,566.0,4170.0,10250.0
1969-12-06,1203.0,2607.0,721.0,51.0,4046.0,644.0,4126.0,10377.0
1969-12-07,1179.0,2684.0,665.0,48.0,3947.0,683.0,4170.0,10547.0
1969-12-08,1261.0,2494.0,599.0,51.0,3733.0,663.0,4379.0,10698.0
1969-12-09,1376.0,2494.0,539.0,54.0,3570.0,642.0,4642.0,10784.0
1969-12-10,1473.0,2501.0,481.0,65.0,3500.0,616.0,4978.0,10849.0
1969-12-11,1481.0,2557.0,397.0,75.0,3542.0,581.0,5499.0,10979.0
1969-12-12,1384.0,2635.0,437.0,73.0,3781.0,542.0,6160.0,11089.0
1969-12-13,1250.0,2839.0,497.0,76.0,4191.0,506.0,7121.0,11155.0
1969-12-14,1232.0,2861.0,515.0,75.0,4607.0,485.0,8402.0,11221.0
1969-12-15,1321.0,3410.0,492.0,72.0,4965.0,459.0,9169.0,11733.0
1969-12-16,1352.0,3700.0,462.0,63.0,5257.0,427.0,9125.0,13815.0
1969-12-17,1345.0,3668.0,419.0,58.0,5362.0,401.0,8696.0,14034.0
1969-12-18,1286.0,3361.0,387.0,59.0,5467.0,395.0,8147.0,16056.0
1969-12-19,1209.0,3071.0,356.0,57.0,5504.0,443.0,7577.0,16396.0
1969-12-20,1116.0,2987.0,329.0,58.0,5542.0,499.0,7029.0,16634.0
1969-12-21,1043.0,2642.0,313.0,57.0,5509.0,548.0,6637.0,16766.0
1969-12-22,962.0,2451.0,300.0,74.0,5469.0,530.0,6446.0,16820.0
1969-12-23,888.0,2310.0,335.0,163.0,5464.0,456.0,6351.0,17168.0
1969-12-24,854.0,2374.0,341.0,176.0,5468.0,426.0,6388.0,16687.0
1969-12-25,851.0,2501.0,332.0,117.0,5502.0,509.0,6463.0,16740.0
1969-12-26,910.0,2607.0,329.0,77.0,5567.0,633.0,6768.0,17007.0
1969-12-27,985.0,2790.0,318.0,60.0,5661.0,672.0,7571.0,17141.0
1969-12-28,980.0,2927.0,316.0,50.0,5756.0,622.0,9101.0,17222.0
1969-12-29,884.0,3474.0,311.0,52.0,5828.0,581.0,9976.0,17222.0
1969-12-30,783.0,3385.0,354.0,52.0,5896.0,593.0,10443.0,17141.0
1969-12-31,716.0,3506.0,399.0,67.0,5901.0,594.0,10695.0,17087.0
1970-01-01,723.0,3674.0,508.0,80.0,5861.0,579.0,10873.0,17007.0
1970-01-02,782.0,3932.0,613.0,71.0,5759.0,505.0,11077.0,16900.0
1970-01-03,860.0,4014.0,693.0,104.0,5624.0,454.0,11412.0,16581.0
1970-01-04,927.0,4014.0,727.0,125.0,5537.0,417.0,12318.0,16108.0
1970-01-05,1001.0,3781.0,736.0,186.0,5487.0,386.0,13521.0,15718.0
1970-01-06,1097.0,3529.0,745.0,191.0,5572.0,362.0,14638.0,14978.0
1970-01-07,1158.0,3168.0,715.0,187.0,5713.0,346.0,15096.0,14677.0
1970-01-08,1109.0,3001.0,676.0,181.0,5859.0,339.0,14825.0,14577.0
1970-01-09,1046.0,3024.0,653.0,174.0,5937.0,344.0,13906.0,14577.0
1970-01-10,996.0,3062.0,680.0,149.0,6023.0,350.0,13020.0,14553.0
1970-01-11,993.0,3107.0,664.0,116.0,6068.0,345.0,12030.0,14677.0
1970-01-12,1046.0,3747.0,566.0,102.0,6116.0,337.0,11161.0,14953.0
1970-01-13,1061.0,4286.0,500.0,76.0,6122.0,361.0,10476.0,15156.0
1970-01-14,1028.0,5199.0,453.0,57.0,6149.0,476.0,10081.0,15874.0
1970-01-15,1065.0,5122.0,418.0,63.0,6190.0,765.0,9647.0,18149.0
1970-01-16,1177.0,5180.0,402.0,66.0,6167.0,999.0,9434.0,18621.0
1970-01-17,1287.0,5348.0,395.0,71.0,6083.0,1006.0,9527.0,18845.0
1970-01-18,1478.0,6382.0,382.0,69.0,5976.0,1011.0,9836.0,19183.0
1970-01-19,1775.0,7591.0,369.0,72.0,5888.0,1048.0,10053.0,19811.0
1970-01-20,1948.0,6069.0,371.0,56.0,5755.0,952.0,10873.0,19783.0
1970-01-21,2029.0,5929.0,381.0,55.0,5783.0,829.0,11996.0,19668.0
1970-01-22,2075.0,6481.0,380.0,64.0,5847.0,881.0,13582.0,19099.0
1970-01-23,2104.0,6358.0,367.0,75.0,5836.0,1056.0,15497.0,18426.0
1970-01-24,2135.0,6224.0,347.0,65.0,5897.0,1112.0,17159.0,18149.0
1970-01-25,2050.0,6140.0,325.0,55.0,6005.0,1019.0,18094.0,17248.0
1970-01-26,1932.0,5905.0,311.0,33.0,6087.0,921.0,19163.0,16422.0
1970-01-27,1899.0,6116.0,317.0,47.0,6172.0,914.0,20376.0,16029.0
1970-01-28,1914.0,6746.0,311.0,48.0,6235.0,978.0,21257.0,15718.0
1970-01-29,1868.0,7019.0,287.0,54.0,6262.0,990.0,21668.0,15436.0
1970-01-30,1700.0,6836.0,259.0,60.0,6344.0,993.0,22273.0,15410.0
1970-01-31,1512.0,6810.0,267.0,79.0,6381.0,1029.0,23550.0,15538.0
1970-02-01,1145.0,8014.0,264.0,65.0,6376.0,1170.0,24304.0,15693.0
1970-02-02,1126.0,6713.0,278.0,32.0,6373.0,1059.0,25193.0,15796.0
1970-02-03,1104.0,6087.0,327.0,33.0,6359.0,993.0,26101.0,15951.0
1970-02-04,1028.0,5242.0,402.0,49.0,6367.0,947.0,26859.0,16265.0
1970-02-05,929.0,4611.0,494.0,57.0,6368.0,797.0,27587.0,18342.0
1970-02-06,862.0,4118.0,605.0,65.0,6373.0,636.0,27891.0,18817.0
1970-02-07,840.0,3892.0,695.0,104.0,6373.0,561.0,27762.0,20805.0
1970-02-08,827.0,3574.0,730.0,127.0,6379.0,531.0,27206.0,22134.0
1970-02-09,793.0,3760.0,706.0,152.0,6353.0,512.0,26278.0,23687.0
1970-02-10,758.0,3695.0,667.0,132.0,6357.0,495.0,24878.0,24184.0
1970-02-11,743.0,3590.0,634.0,97.0,6369.0,480.0,23679.0,24485.0
1970-02-12,748.0,3501.0,552.0,68.0,6362.0,471.0,21603.0,24653.0
1970-02-13,780.0,3542.0,511.0,63.0,6399.0,465.0,20098.0,24755.0
1970-02-14,810.0,3937.0,447.0,61.0,6398.0,457.0,19174.0,24755.0
1970-02-15,827.0,3883.0,403.0,40.0,6444.0,453.0,18139.0,24553.0
1970-02-16,893.0,3654.0,378.0,42.0,6463.0,446.0,17433.0,24151.0
1970-02-17,993.0,3566.0,369.0,52.0,6502.0,436.0,17201.0,23457.0
1970-02-18,1063.0,3574.0,358.0,63.0,6506.0,437.0,17267.0,23033.0
1970-02-19,1161.0,3991.0,353.0,78.0,6539.0,456.0,17300.0,22645.0
1970-02-20,1253.0,4678.0,379.0,79.0,6538.0,517.0,17632.0,22453.0
1970-02-21,1403.0,4811.0,367.0,70.0,6575.0,623.0,17665.0,22742.0
1970-02-22,1635.0,5589.0,360.0,60.0,6593.0,787.0,17598.0,23457.0
1970-02-23,1948.0,6302.0,358.0,44.0,6637.0,884.0,17531.0,24385.0
1970-02-24,2183.0,6986.0,366.0,43.0,6655.0,861.0,17832.0,25264.0
1970-02-25,2294.0,7486.0,377.0,36.0,6593.0,790.0,18926.0,25675.0
1970-02-26,2422.0,7172.0,373.0,32.0,6533.0,680.0,19663.0,25744.0
1970-02-27,2575.0,6688.0,356.0,44.0,6403.0,588.0,20272.0,25366.0
1970-02-28,2701.0,6437.0,331.0,41.0,6158.0,575.0,21671.0,25127.0
1970-03-01,2674.0,6068.0,281.0,34.0,5862.0,648.0,22504.0,24721.0
1970-03-02,2648.0,5642.0,275.0,37.0,5594.0,709.0,23670.0,24519.0
1970-03-03,2338.0,5756.0,267.0,47.0,5430.0,727.0,24065.0,24351.0
1970-03-04,2046.0,5870.0,269.0,22.0,5366.0,761.0,24586.0,24084.0
1970-03-05,1834.0,6080.0,221.0,14.0,5332.0,767.0,25481.0,23918.0
1970-03-06,1668.0,6115.0,207.0,25.0,5331.0,795.0,26606.0,24586.0
1970-03-07,1560.0,6247.0,201.0,40.0,5367.0,876.0,27671.0,24856.0
1970-03-08,1498.0,6175.0,202.0,35.0,5361.0,860.0,28584.0,25366.0
1970-03-09,1454.0,5767.0,196.0,43.0,5369.0,774.0,29513.0,25848.0
1970-03-10,1393.0,5595.0,191.0,71.0,5314.0,683.0,30459.0,27643.0
1970-03-11,1295.0,5327.0,198.0,80.0,5252.0,605.0,31329.0,28656.0
1970-03-12,1224.0,5287.0,262.0,127.0,5165.0,558.0,32073.0,29244.0
1970-03-13,1194.0,5307.0,351.0,152.0,5058.0,527.0,32403.0,29392.0
1970-03-14,1212.0,4978.0,375.0,129.0,4997.0,503.0,32358.0,29466.0
1970-03-15,1284.0,4787.0,404.0,92.0,4919.0,486.0,31938.0,29651.0
1970-03-16,1344.0,4988.0,384.0,72.0,4890.0,502.0,30465.0,29838.0
1970-03-17,1326.0,4443.0,401.0,117.0,4840.0,533.0,30376.0,29987.0
1970-03-18,1251.0,4472.0,408.0,138.0,4817.0,535.0,29790.0,30175.0
1970-03-19,1161.0,4222.0,442.0,106.0,4767.0,533.0,29165.0,30400.0
1970-03-20,1087.0,4096.0,528.0,77.0,4700.0,592.0,28943.0,30514.0
1970-03-21,1027.0,3915.0,470.0,133.0,4586.0,668.0,29076.0,30741.0
1970-03-22,984.0,3699.0,444.0,135.0,4457.0,654.0,29164.0,30969.0
1970-03-23,948.0,3482.0,459.0,121.0,4327.0,577.0,29208.0,31275.0
1970-03-24,908.0,3297.0,475.0,100.0,4198.0,514.0,29074.0,31505.0
1970-03-25,880.0,3168.0,469.0,88.0,4042.0,476.0,28765.0,31160.0
1970-03-26,844.0,3040.0,430.0,76.0,3863.0,450.0,28108.0,30288.0
1970-03-27,811.0,2950.0,387.0,67.0,3712.0,433.0,27590.0,29913.0
1970-03-28,791.0,2790.0,352.0,62.0,3548.0,420.0,26822.0,29503.0
1970-03-29,773.0,2818.0,318.0,56.0,3404.0,408.0,26193.0,28546.0
1970-03-30,763.0,2846.0,293.0,64.0,3236.0,396.0,25406.0,27714.0
1970-03-31,747.0,2860.0,278.0,54.0,3117.0,387.0,24714.0,27002.0
1970-04-01,798.0,2843.0,275.0,46.0,3013.0,319.0,23953.0,26579.0
1970-04-02,822.0,2793.0,315.0,59.0,2947.0,323.0,23322.0,25951.0
1970-04-03,864.0,2758.0,370.0,58.0,2879.0,321.0,22778.0,25848.0
1970-04-04,907.0,2723.0,388.0,66.0,2780.0,316.0,22317.0,25641.0
1970-04-05,932.0,2695.0,340.0,67.0,2715.0,311.0,21824.0,25435.0
1970-04-06,959.0,2730.0,383.0,69.0,2627.0,305.0,21300.0,25264.0
1970-04-07,1023.0,2744.0,413.0,56.0,2562.0,302.0,20820.0,25606.0
1970-04-08,1051.0,2808.0,429.0,27.0,2519.0,305.0,20491.0,26195.0
1970-04-09,1014.0,2901.0,438.0,67.0,2500.0,311.0,20201.0,27392.0
1970-04-10,959.0,2857.0,434.0,52.0,2496.0,313.0,19842.0,28766.0
1970-04-11,901.0,2857.0,414.0,53.0,2459.0,310.0,19451.0,29689.0
1970-04-12,847.0,2984.0,382.0,46.0,2447.0,306.0,19205.0,30325.0
1970-04-13,799.0,3120.0,352.0,17.0,2402.0,303.0,18961.0,30665.0
1970-04-14,757.0,3089.0,324.0,56.0,2382.0,313.0,18683.0,30665.0
1970-04-15,725.0,2969.0,298.0,44.0,2324.0,333.0,18546.0,30363.0
1970-04-16,706.0,2893.0,273.0,60.0,2294.0,366.0,18787.0,30100.0
1970-04-17,691.0,2969.0,259.0,66.0,2253.0,421.0,19065.0,29801.0
1970-04-18,676.0,2765.0,237.0,63.0,2263.0,529.0,19345.0,29689.0
1970-04-19,664.0,2946.0,230.0,57.0,2293.0,665.0,19876.0,29466.0
1970-04-20,654.0,2765.0,222.0,47.0,2334.0,701.0,20708.0,29133.0
1970-04-21,644.0,2772.0,216.0,50.0,2453.0,678.0,21784.0,29096.0
1970-04-22,633.0,2730.0,204.0,45.0,2560.0,675.0,22582.0,29170.0
1970-04-23,623.0,2681.0,199.0,46.0,2642.0,670.0,23319.0,29429.0
1970-04-24,618.0,2568.0,189.0,42.0,2715.0,672.0,23751.0,29355.0
1970-04-25,610.0,2498.0,180.0,43.0,2777.0,686.0,24268.0,29317.0
1970-04-26,604.0,2434.0,176.0,47.0,2788.0,681.0,25198.0,28839.0
1970-04-27,594.0,2329.0,174.0,56.0,2801.0,662.0,25280.0,28183.0
1970-04-28,581.0,2293.0,176.0,72.0,2719.0,645.0,25280.0,27499.0
1970-04-29,580.0,2195.0,178.0,63.0,2660.0,631.0,24954.0,27037.0
1970-04-30,585.0,2174.0,178.0,56.0,2603.0,624.0,24229.0,26474.0
1970-05-01,581.0,2150.0,176.0,50.0,2558.0,461.0,23674.0,26090.0
1970-05-02,591.0,2130.0,176.0,51.0,2513.0,455.0,22815.0,25882.0
1970-05-03,592.0,2050.0,176.0,59.0,2455.0,450.0,21975.0,25503.0
1970-05-04,600.0,2038.0,190.0,81.0,2423.0,445.0,21226.0,25264.0
1970-05-05,617.0,1990.0,255.0,163.0,2366.0,440.0,20455.0,25366.0
1970-05-06,617.0,1972.0,331.0,228.0,2309.0,436.0,19665.0,25538.0
1970-05-07,593.0,2002.0,635.0,193.0,2214.0,431.0,18684.0,25606.0
1970-05-08,577.0,2032.0,652.0,136.0,2131.0,426.0,17900.0,25400.0
1970-05-09,567.0,2130.0,762.0,125.0,2086.0,422.0,17036.0,24856.0
1970-05-10,560.0,2137.0,814.0,117.0,2029.0,417.0,16420.0,24687.0
1970-05-11,552.0,2044.0,839.0,103.0,1973.0,409.0,15848.0,24485.0
1970-05-12,546.0,2008.0,840.0,78.0,1917.0,399.0,15318.0,24318.0
1970-05-13,558.0,1863.0,821.0,75.0,1883.0,388.0,14799.0,23985.0
1970-05-14,547.0,1827.0,783.0,68.0,1851.0,377.0,14289.0,23852.0
1970-05-15,529.0,1815.0,748.0,65.0,1843.0,367.0,13761.0,23687.0
1970-05-16,520.0,1748.0,712.0,77.0,1797.0,357.0,13244.0,23391.0
1970-05-17,511.0,1718.0,686.0,394.0,1775.0,346.0,12793.0,23065.0
1970-05-18,504.0,1778.0,659.0,417.0,1732.0,337.0,12352.0,22613.0
1970-05-19,498.0,1718.0,642.0,378.0,1714.0,327.0,11919.0,22007.0
1970-05-20,493.0,1700.0,631.0,528.0,1695.0,315.0,11521.0,21480.0
1970-05-21,491.0,1694.0,578.0,465.0,1677.0,303.0,11130.0,21142.0
1970-05-22,495.0,1579.0,516.0,306.0,1662.0,294.0,10748.0,20945.0
1970-05-23,498.0,1676.0,467.0,217.0,1646.0,285.0,10447.0,21278.0
1970-05-24,504.0,1669.0,432.0,170.0,1620.0,277.0,10249.0,22070.0
1970-05-25,510.0,1669.0,411.0,141.0,1607.0,270.0,10029.0,23490.0
1970-05-26,508.0,1657.0,365.0,125.0,1583.0,262.0,9692.0,23885.0
1970-05-27,498.0,1669.0,303.0,120.0,1568.0,257.0,9385.0,23852.0
1970-05-28,488.0,1603.0,293.0,135.0,1565.0,253.0,9060.0,23720.0
1970-05-29,479.0,1530.0,275.0,143.0,1563.0,248.0,8765.0,23065.0
1970-05-30,471.0,1585.0,251.0,132.0,1562.0,243.0,8475.0,22421.0
1970-05-31,464.0,1494.0,242.0,113.0,1547.0,235.0,8190.0,22038.0
1970-06-01,458.0,1799.0,233.0,109.0,1544.0,319.0,7911.0,21455.0
1970-06-02,453.0,1520.0,215.0,101.0,1541.0,311.0,7680.0,21030.0
1970-06-03,452.0,1466.0,213.0,95.0,1525.0,303.0,7411.0,20748.0
1970-06-04,452.0,1478.0,207.0,98.0,1520.0,295.0,7147.0,20473.0
1970-06-05,450.0,1435.0,222.0,211.0,1514.0,289.0,6889.0,20013.0
1970-06-06,448.0,1442.0,236.0,287.0,1509.0,284.0,6674.0,19468.0
1970-06-07,446.0,1435.0,355.0,235.0,1494.0,281.0,6521.0,18901.0
1970-06-08,443.0,1423.0,570.0,172.0,1493.0,278.0,6369.0,18093.0
1970-06-09,441.0,1423.0,751.0,147.0,1480.0,275.0,6164.0,17275.0
1970-06-10,443.0,1376.0,785.0,136.0,1477.0,274.0,5999.0,16475.0
1970-06-11,445.0,1376.0,811.0,126.0,1461.0,274.0,5819.0,16186.0
1970-06-12,444.0,1359.0,843.0,128.0,1457.0,274.0,5677.0,16029.0
1970-06-13,444.0,1365.0,976.0,246.0,1453.0,274.0,5537.0,16160.0
1970-06-14,444.0,1365.0,1361.0,420.0,1436.0,272.0,5399.0,17033.0
1970-06-15,444.0,1354.0,1554.0,382.0,1433.0,270.0,5297.0,17655.0
1970-06-16,442.0,1343.0,1357.0,306.0,1429.0,270.0,5246.0,17901.0
1970-06-17,440.0,1332.0,1270.0,190.0,1414.0,270.0,5179.0,17628.0
1970-06-18,439.0,1321.0,1502.0,202.0,1410.0,270.0,5129.0,17087.0
1970-06-19,439.0,1311.0,1565.0,254.0,1406.0,270.0,5146.0,16317.0
1970-06-20,437.0,1311.0,1364.0,274.0,1392.0,270.0,5112.0,16160.0
1970-06-21,435.0,1311.0,1223.0,262.0,1379.0,269.0,5063.0,16554.0
1970-06-22,434.0,1221.0,1278.0,634.0,1380.0,268.0,4997.0,16581.0
1970-06-23,430.0,1266.0,1846.0,774.0,1370.0,268.0,4931.0,16422.0
1970-06-24,432.0,1246.0,2080.0,544.0,1367.0,268.0,4834.0,15796.0
1970-06-25,443.0,1281.0,1681.0,349.0,1351.0,268.0,4691.0,15206.0
1970-06-26,449.0,1271.0,1419.0,271.0,1337.0,266.0,4581.0,14677.0
1970-06-27,454.0,1251.0,1344.0,230.0,1332.0,264.0,4472.0,14528.0
1970-06-28,464.0,1286.0,1380.0,223.0,1328.0,262.0,4350.0,14903.0
1970-06-29,469.0,1261.0,1534.0,228.0,1316.0,260.0,4274.0,15822.0
1970-06-30,471.0,1365.0,1721.0,260.0,1305.0,259.0,4200.0,15951.0
1970-07-01,477.0,1282.0,2373.0,262.0,1303.0,261.0,4096.0,15334.0
1970-07-02,468.0,1237.0,2613.0,301.0,1288.0,261.0,4009.0,14828.0
1970-07-03,457.0,1186.0,2199.0,294.0,1287.0,261.0,3937.0,14231.0
1970-07-04,449.0,1252.0,1948.0,268.0,1276.0,261.0,3851.0,13357.0
1970-07-05,444.0,1201.0,1777.0,272.0,1275.0,261.0,3795.0,12836.0
1970-07-06,441.0,1257.0,1696.0,444.0,1264.0,260.0,3739.0,12324.0
1970-07-07,434.0,1206.0,1866.0,909.0,1279.0,259.0,3711.0,11845.0
1970-07-08,426.0,1196.0,1971.0,909.0,1277.0,259.0,3601.0,11442.0
1970-07-09,422.0,1206.0,1847.0,680.0,1274.0,259.0,3547.0,10849.0
1970-07-10,419.0,1191.0,1734.0,536.0,1270.0,259.0,3493.0,10547.0
1970-07-11,420.0,1212.0,1646.0,439.0,1277.0,259.0,3480.0,10313.0
1970-07-12,424.0,1131.0,1555.0,342.0,1285.0,257.0,3440.0,9998.0
1970-07-13,426.0,1201.0,1491.0,277.0,1281.0,255.0,3374.0,9646.0
1970-07-14,427.0,1111.0,1445.0,248.0,1279.0,255.0,3308.0,9059.0
1970-07-15,425.0,1176.0,1372.0,232.0,1289.0,254.0,3257.0,8980.0
1970-07-16,423.0,1171.0,1276.0,209.0,1287.0,253.0,3244.0,9000.0
1970-07-17,420.0,1141.0,1181.0,199.0,1300.0,253.0,3218.0,9179.0
1970-07-18,417.0,1131.0,1092.0,196.0,1301.0,253.0,3192.0,9159.0
1970-07-19,414.0,1090.0,996.0,200.0,1289.0,251.0,3167.0,8980.0
1970-07-20,409.0,1090.0,910.0,197.0,1291.0,249.0,3129.0,8822.0
1970-07-21,404.0,1025.0,843.0,192.0,1283.0,249.0,3104.0,8587.0
1970-07-22,400.0,1085.0,769.0,189.0,1280.0,249.0,3067.0,8336.0
1970-07-23,397.0,1080.0,691.0,195.0,1265.0,248.0,3067.0,8051.0
1970-07-24,397.0,1060.0,632.0,187.0,1251.0,247.0,3042.0,7882.0
1970-07-25,399.0,1055.0,571.0,182.0,1251.0,247.0,2980.0,7641.0
1970-07-26,410.0,1035.0,527.0,177.0,1250.0,246.0,2919.0,7477.0
1970-07-27,433.0,1060.0,504.0,171.0,1253.0,245.0,2883.0,7349.0
1970-07-28,454.0,1000.0,487.0,173.0,1256.0,245.0,2835.0,7188.0
1970-07-29,467.0,962.0,497.0,205.0,1244.0,243.0,2811.0,7134.0
1970-07-30,465.0,984.0,534.0,240.0,1235.0,242.0,2776.0,7170.0
1970-07-31,452.0,984.0,546.0,315.0,1225.0,240.0,2753.0,7134.0
1970-08-01,376.0,1011.0,522.0,273.0,1214.0,241.0,2718.0,7010.0
1970-08-02,359.0,976.0,499.0,210.0,1203.0,241.0,2706.0,6887.0
1970-08-03,341.0,986.0,482.0,180.0,1196.0,241.0,2683.0,6747.0
1970-08-04,332.0,972.0,467.0,172.0,1186.0,239.0,2648.0,6626.0
1970-08-05,324.0,941.0,450.0,180.0,1172.0,237.0,2625.0,6592.0
1970-08-06,316.0,972.0,436.0,204.0,1165.0,236.0,2603.0,6661.0
1970-08-07,314.0,950.0,421.0,251.0,1153.0,235.0,2580.0,6817.0
1970-08-08,313.0,941.0,405.0,277.0,1141.0,233.0,2558.0,6765.0
1970-08-09,309.0,936.0,393.0,264.0,1130.0,231.0,2535.0,6678.0
1970-08-10,306.0,963.0,382.0,220.0,1110.0,231.0,2524.0,6506.0
1970-08-11,303.0,941.0,374.0,194.0,1101.0,231.0,2491.0,6253.0
1970-08-12,301.0,901.0,365.0,184.0,1091.0,231.0,2458.0,6037.0
1970-08-13,300.0,910.0,352.0,179.0,1079.0,231.0,2447.0,5760.0
1970-08-14,301.0,867.0,336.0,166.0,1067.0,231.0,2414.0,5616.0
1970-08-15,301.0,923.0,321.0,163.0,1056.0,230.0,2403.0,5568.0
1970-08-16,297.0,854.0,307.0,152.0,1046.0,229.0,2392.0,5584.0
1970-08-17,293.0,863.0,294.0,149.0,1041.0,229.0,2392.0,5632.0
1970-08-18,290.0,884.0,284.0,146.0,1036.0,229.0,2381.0,5776.0
1970-08-19,287.0,830.0,276.0,134.0,1028.0,229.0,2381.0,5647.0
1970-08-20,284.0,918.0,275.0,126.0,1030.0,229.0,2371.0,5473.0
1970-08-21,282.0,875.0,288.0,147.0,1046.0,229.0,2360.0,5163.0
1970-08-22,283.0,830.0,305.0,240.0,1039.0,228.0,2328.0,4846.0
1970-08-23,285.0,875.0,307.0,383.0,1056.0,227.0,2285.0,4669.0
1970-08-24,287.0,809.0,302.0,403.0,1062.0,227.0,2254.0,4467.0
1970-08-25,294.0,875.0,299.0,308.0,1068.0,227.0,2223.0,4325.0
1970-08-26,303.0,821.0,298.0,228.0,1085.0,225.0,2181.0,4213.0
1970-08-27,358.0,850.0,300.0,208.0,1078.0,224.0,2171.0,4075.0
1970-08-28,465.0,867.0,298.0,199.0,1097.0,223.0,2151.0,3993.0
1970-08-29,584.0,834.0,293.0,201.0,1093.0,223.0,2161.0,3885.0
1970-08-30,662.0,834.0,289.0,188.0,1089.0,223.0,2161.0,3792.0
1970-08-31,706.0,850.0,287.0,169.0,1085.0,223.0,2161.0,3726.0
1970-09-01,945.0,834.0,284.0,116.0,1083.0,229.0,2161.0,3713.0
1970-09-02,940.0,854.0,279.0,109.0,1083.0,228.0,2151.0,3713.0
1970-09-03,913.0,846.0,274.0,104.0,1084.0,227.0,2151.0,3805.0
1970-09-04,844.0,859.0,269.0,104.0,1082.0,227.0,2140.0,3993.0
1970-09-05,684.0,871.0,286.0,115.0,1078.0,227.0,2130.0,4524.0
1970-09-06,578.0,875.0,470.0,148.0,1061.0,225.0,2110.0,4772.0
1970-09-07,532.0,909.0,640.0,157.0,1054.0,223.0,2070.0,5147.0
1970-09-08,501.0,905.0,649.0,123.0,1041.0,223.0,2060.0,5776.0
1970-09-09,492.0,901.0,594.0,110.0,1045.0,223.0,2050.0,6270.0
1970-09-10,510.0,909.0,508.0,106.0,1046.0,223.0,2030.0,6253.0
1970-09-11,517.0,909.0,459.0,103.0,1033.0,222.0,2020.0,6037.0
1970-09-12,528.0,867.0,467.0,105.0,1016.0,221.0,2020.0,5808.0
1970-09-13,571.0,883.0,592.0,126.0,1003.0,221.0,2060.0,5568.0
1970-09-14,626.0,875.0,665.0,154.0,992.0,221.0,2050.0,5209.0
1970-09-15,632.0,883.0,607.0,142.0,980.0,221.0,2040.0,4861.0
1970-09-16,598.0,905.0,537.0,117.0,965.0,221.0,2060.0,4524.0
1970-09-17,610.0,892.0,488.0,108.0,970.0,220.0,2060.0,4396.0
1970-09-18,682.0,945.0,465.0,105.0,1015.0,219.0,2040.0,4353.0
1970-09-19,754.0,1031.0,442.0,129.0,1065.0,219.0,2020.0,4381.0
1970-09-20,753.0,1051.0,417.0,155.0,1102.0,219.0,2010.0,4367.0
1970-09-21,660.0,1011.0,411.0,133.0,1124.0,219.0,1981.0,4325.0
1970-09-22,571.0,981.0,415.0,114.0,1112.0,219.0,1962.0,4381.0
